,Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,totalSeasons
71,True,,Premio Donostia a Anjelica Huston,1999,N/A,01 Sep 1999,30 min,N/A,Manuel Palacios,N/A,"Anjelica Huston, Terenci Moix, Edurne Ormazábal",N/A,"Basque, English, Spanish",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,25,tt0459935,movie,N/A,N/A,N/A,N/A,
72,True,,Julia Roberts: An American Cinematheque Tribute,2007,N/A,05 Dec 2007,60 min,Biography,Michael Dempsey,"Paul Flattery, David Wild","George Clooney, Sally Field, Richard Gere, Tom Hanks",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,22,tt1111353,movie,N/A,N/A,N/A,N/A,
73,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
74,True,,The Film Society Of Lincoln Center Annual Gala Tribute to Paul Newman and Joanne Woodward,1975,N/A,05 May 1975,N/A,Reality-TV,N/A,N/A,"Lauren Bacall, Martin Balsam, Abraham Beame, Joan Fontaine",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt10763594,movie,N/A,N/A,N/A,N/A,
75,True,,The Geena Davis Show,2000–2001,N/A,10 Oct 2000,30 min,Comedy,N/A,Terri Minsky,"Geena Davis, Peter Horton, Mimi Rogers, Kim Coles","Sexy and sophisticated Manhattan party-planner Teddie Cochran starts dating writer Max Ryan. The two hit it off, and Teddie soon moves into Max's suburban home along with his two children, six-year-old Eliza and 13-year-old Carter.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BN2JjMzMwYWYtYjkwNC00MmYzLWI2NWQtMmI4NWQ1NmVlMTc0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,209,tt0247098,series,,,,,1
76,True,,I Was in a Film Starring Laura Dern,1995,N/A,13 Oct 2013,11 min,"Documentary, Short",Caveh Zahedi,Caveh Zahedi,Caveh Zahedi,Video diary shot during the making of CITIZEN RUTH.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BM2Q1ZmU0YWMtYjdmOS00ZGU5LWE5OTQtMDQ4MDI0ZDg0ZTE1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt8026908,movie,N/A,N/A,N/A,N/A,
77,True,,Jonathan Demme & Jodie Foster: Making 'The Silence of the Lambs',2005,N/A,30 Jan 2007,27 min,"Documentary, Short",Laurent Bouzereau,N/A,"Jonathan Demme, Jodie Foster",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2ZhNjQ2ZDktOWNmNC00Y2UzLThmNjItNjg4ZjdmYjg1YmFhXkEyXkFqcGdeQXVyMjQ0NzE0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,26,tt0965506,movie,N/A,N/A,N/A,N/A,
78,True,,Bette Midler in Concert: Diva Las Vegas,1997,N/A,N/A,125 min,"Documentary, Music",Marty Callner,"Madalyn Minch, Bruce Vilanch, Lon Weyland","Bette Midler, Bobby Lyle, Buzz Feiten, Danny Jacob",N/A,English,USA,Won 2 Primetime Emmys. Another 2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTI4NDMzODQ5Nl5BMl5BanBnXkFtZTcwNjQzMzAyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]",N/A,8.8,208,tt0118703,movie,N/A,N/A,N/A,N/A,
79,True,,Premio Donostia a Susan Sarandon,1995,N/A,01 Sep 1995,30 min,N/A,Manuel Palacios,N/A,"Pilar Miró, Edurne Ormazábal, Susan Sarandon",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,13,tt0459941,movie,N/A,N/A,N/A,N/A,
80,True,,"Catherine Deneuve, belle et bien là",2010,N/A,11 Apr 2010,86 min,"Documentary, Biography",Anne Andreu,N/A,"Catherine Deneuve, Gérard Depardieu, Arnaud Desplechin, Louis Gardel",N/A,French,France,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,32,tt1623211,movie,N/A,N/A,N/A,N/A,
81,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
82,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
83,True,,Premio Donostia a Susan Sarandon,1995,N/A,01 Sep 1995,30 min,N/A,Manuel Palacios,N/A,"Pilar Miró, Edurne Ormazábal, Susan Sarandon",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,13,tt0459941,movie,N/A,N/A,N/A,N/A,
84,True,,Emma Thompson: Up for Grabs,1985,N/A,28 Dec 1985,45 min,Comedy,John Kaye Cooper,Emma Thompson,"Mark Kingston, Phyllida Law, Daniel Massey, Stephen Moore",N/A,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,13,tt0927116,movie,N/A,N/A,N/A,N/A,
85,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
86,True,,Stockard Channing in Just Friends,1979–,N/A,04 Mar 1979,30 min,Comedy,N/A,"Eric Cohen, Nick Arnold","Stockard Channing, Gerrit Graham, Mimi Kennedy, Lou Criscuolo","After her marriage breaks up Susan Hughes leaves Boston for LA where her matchmaking sister Victoria lives. Susan gets a job at a spa run by the eccentric but fit Milt, with Coral a fellow ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjZjZGU1NDMtMmZiMC00YjViLWI2YTItNTFhZGQ4MzVhN2EzL2ltYWdlXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,26,tt0078693,series,,,,,1
87,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
88,True,,Emma Thompson: Up for Grabs,1985,N/A,28 Dec 1985,45 min,Comedy,John Kaye Cooper,Emma Thompson,"Mark Kingston, Phyllida Law, Daniel Massey, Stephen Moore",N/A,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,13,tt0927116,movie,N/A,N/A,N/A,N/A,
89,True,,Searching for Debra Winger,2002,R,13 Jul 2002,99 min,Documentary,Rosanna Arquette,Rosanna Arquette (experiencer),"Patricia Arquette, Rosanna Arquette, Emmanuelle Béart, Katrin Cartlidge",Rosanna Arquette talks to various actresses about the pressures they face as women working in the entertainment industry.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTM5MjQxODU3OF5BMl5BanBnXkFtZTcwNDk4MDUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.3,"1,085",tt0318049,movie,N/A,N/A,20th Century Fox,N/A,
90,True,,Jonathan Demme & Jodie Foster: Making 'The Silence of the Lambs',2005,N/A,30 Jan 2007,27 min,"Documentary, Short",Laurent Bouzereau,N/A,"Jonathan Demme, Jodie Foster",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BN2ZhNjQ2ZDktOWNmNC00Y2UzLThmNjItNjg4ZjdmYjg1YmFhXkEyXkFqcGdeQXVyMjQ0NzE0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,26,tt0965506,movie,N/A,N/A,N/A,N/A,
91,True,,Premio Donostia a Jessica Lange,2002,N/A,25 Sep 2002,30 min,Family,N/A,N/A,"José Coronado, Jessica Lange",N/A,English,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNmE3ZWM3ZmMtYmM0ZC00ZDk0LThjNzEtYjdjMjQ0MGU4NWNlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,23,tt0426176,movie,N/A,N/A,N/A,N/A,
92,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
93,True,,The Real Winona Ryder,2003,N/A,22 Apr 2003,50 min,Documentary,"Andrew Abbott, Russell Leven","Mark Kermode, Danny Carr","George Irving, Matt Bean, Jenn Berman, Lisa Ferguson","Biographical documentary about Winona Ryder, examining her early life, movie career, troubled private life and shoplifting scandal.",N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt2186298,movie,N/A,N/A,N/A,N/A,
94,True,,Premio Donostia a Susan Sarandon,1995,N/A,01 Sep 1995,30 min,N/A,Manuel Palacios,N/A,"Pilar Miró, Edurne Ormazábal, Susan Sarandon",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,13,tt0459941,movie,N/A,N/A,N/A,N/A,
95,True,,Premio Donostia a Susan Sarandon,1995,N/A,01 Sep 1995,30 min,N/A,Manuel Palacios,N/A,"Pilar Miró, Edurne Ormazábal, Susan Sarandon",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,13,tt0459941,movie,N/A,N/A,N/A,N/A,
96,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
97,True,,Sharon Stone,2002,N/A,N/A,N/A,"Drama, Romance",Adim Williams,N/A,"Peter Bunor, Kunle Coker, Emeka Enyiocha, Genevieve Nnaji",N/A,English,Nigeria,N/A,N/A,[],N/A,N/A,N/A,tt0765228,movie,N/A,N/A,N/A,N/A,
98,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
99,True,,Emma Thompson: Up for Grabs,1985,N/A,28 Dec 1985,45 min,Comedy,John Kaye Cooper,Emma Thompson,"Mark Kingston, Phyllida Law, Daniel Massey, Stephen Moore",N/A,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,13,tt0927116,movie,N/A,N/A,N/A,N/A,
100,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
101,True,,AFI Life Achievement Award: A Tribute to Diane Keaton,2017,N/A,15 Jun 2017,106 min,N/A,Louis J. Horvitz,"Bob Gazzale, Jon Macks","Diane Keaton, Steve Martin, Martin Short, Reese Witherspoon",Actress Diane Keaton is honored with the 45th AFI Life Achievement Award in a ceremony at the Dolby Theatre in Hollywood.,N/A,USA,N/A,https://m.media-amazon.com/images/M/MV5BOWRkOGM1ZmUtYWFiOS00ZWEyLTk3Y2ItZjNhNTQ2NDZjMzgzXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,20,tt7083600,movie,N/A,N/A,N/A,N/A,
102,True,,Frances McDormand on Blood Simple,2016,N/A,20 Sep 2016,N/A,"Documentary, Short",N/A,N/A,N/A,N/A,English,USA,N/A,https://ia.media-imdb.com/images/M/MV5BNGRhOGU0MWEtODBlOS00MWRjLWFhNjAtM2RjMDY0MmUwNGNkXkEyXkFqcGdeQXVyNjgwNjk1NjY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5943618,movie,N/A,N/A,N/A,N/A,
103,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
104,True,,Premio Donostia a Emily Watson,2015,N/A,25 Sep 2015,15 min,N/A,"Patxi Barko, José María Sánchez-Chiquito Morón","Patxi Barko, Carlos Zabala","Edurne Ormazábal, José Luis Rebordinos, Emily Watson",N/A,"Spanish, English, Basque",Spain,N/A,N/A,[],N/A,N/A,N/A,tt5112192,movie,N/A,N/A,N/A,N/A,
105,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
106,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
107,True,,Judi Dench: A BAFTA Tribute,2002,N/A,12 Jan 2002,70 min,Documentary,Stuart McDonald,N/A,"Judi Dench, Stephen Fry, Richard Attenborough, Juliette Binoche",Friends and colleagues pay tribute to Dame Judi Dench as she is awarded the Fellowship of the British Academy of Film and Television Arts.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,60,tt0306839,movie,N/A,N/A,N/A,N/A,
108,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
109,True,,Kate Winslet: What If Christmas Carol the Movie,2001,N/A,14 Sep 2001,N/A,"Short, Music",Paul Donnellon,N/A,Kate Winslet,N/A,N/A,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGE4ZmNjNDQtYmE2My00MTg3LTg3NDEtZTA2MzhhMTk2MDlmXkEyXkFqcGdeQXVyNTgzNDU0ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,12,tt5617492,movie,N/A,N/A,N/A,N/A,
110,True,,My Nan the Next Cate Blanchett,2009,N/A,01 Apr 2009,6 min,"Short, Comedy, Drama",Tresa Ponnor,Tresa Ponnor,"Loani Arman, Sally Atkins, Justin Jarret, Jan Langford Penny",Charlie lives with the only family he has - his nan. The trouble is Nan loves Cate Blanchett so much that she sometimes dresses up as her.,English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt2170529,movie,N/A,N/A,N/A,N/A,
111,True,,Dona Oldina - A Fernanda Montenegro Trash,2011,N/A,25 Nov 2011,35 min,"Documentary, Short, Comedy",Felipe M. Guerra,Felipe M. Guerra,"Oldina Cerutti Do Monte, Eliseu Demari, Rodrigo Guerra, Felipe M. Guerra","The incredible true story of Mrs. Oldina Do Monte, a 80 years old grandma who acts in trash movies produced by her grandson.",Portuguese,Brazil,N/A,N/A,[],N/A,N/A,N/A,tt2770352,movie,N/A,N/A,N/A,N/A,
112,True,,E! Special: Gwyneth Paltrow,2010,N/A,21 Dec 2010,N/A,Biography,N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt1813276,movie,N/A,N/A,N/A,N/A,
113,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
114,True,,Premio Donostia a Emily Watson,2015,N/A,25 Sep 2015,15 min,N/A,"Patxi Barko, José María Sánchez-Chiquito Morón","Patxi Barko, Carlos Zabala","Edurne Ormazábal, José Luis Rebordinos, Emily Watson",N/A,"Spanish, English, Basque",Spain,N/A,N/A,[],N/A,N/A,N/A,tt5112192,movie,N/A,N/A,N/A,N/A,
115,True,,Premio Donostia a Annette Bening,2004,N/A,01 Sep 2004,30 min,N/A,Manuel Palacios,N/A,"Imanol Arias, Annette Bening, Edurne Ormazábal",N/A,"Basque, English, Spanish",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,25,tt0459936,movie,N/A,N/A,N/A,N/A,
116,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
117,True,,A Filmmaker's Experience with Julianne Moore and Todd Haynes,2003,N/A,N/A,5 min,"Documentary, Short",N/A,N/A,"Todd Haynes, Julianne Moore",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,10,tt0442772,movie,N/A,N/A,N/A,N/A,
118,True,,AFI Life Achievement Award: A Tribute to Meryl Streep,2004,N/A,21 Jun 2004,120 min,Biography,Louis J. Horvitz,Bob Gazzale,"Meryl Streep, Jim Carrey, Robert De Niro, Mike Nichols",Peers honor the actress for her contributions to movies.,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,215,tt0461644,movie,N/A,N/A,N/A,N/A,
119,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
120,True,,Manhunter: Courting a Killer - An Interview with Joan Allen,2016,N/A,24 May 2016,16 min,"Documentary, Short",N/A,N/A,Joan Allen,An interview with Joan Allen about the making of Manhunter (1986),English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5776336,movie,N/A,N/A,N/A,N/A,
121,True,,Juliette Binoche: Sketches for a Portrait,2009,N/A,08 Nov 2009,52 min,"Documentary, Biography",Marion Stalens,N/A,Juliette Binoche,N/A,French,France,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,28,tt1542674,movie,N/A,N/A,N/A,N/A,
122,True,,The Ellen Burstyn Show,1986–1987,N/A,20 Sep 1986,30 min,Comedy,N/A,David Frankel,"Ellen Burstyn, Megan Mullally, Jesse R. Tendler, Barry Sobel","Ellen Brewer, a best-selling author, shares her Baltimore house with single daughter Molly Ross, plus five year old grandson Nick. Added to the mix, is Ellen's sarcastic mother Sydney, and her seminar student Tom, a frequent guest.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BZjU5NWIwMTUtZTFlYS00YjQ1LTg1YzAtNGVmOTI4ZjU5NTYyXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,43,tt0090425,series,,,,,1
123,True,,Downton Abbey: Laura Linney and PBS Sued by Janie Haddad Tompkins,2013,N/A,07 Jan 2013,N/A,"Short, Comedy",Janie Haddad Tompkins,Janie Haddad Tompkins,"Patton Oswalt, Joel Spence, Janie Haddad Tompkins, Paul F. Tompkins",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,15,tt3231092,movie,N/A,N/A,N/A,N/A,
124,True,,Julia Roberts: An American Cinematheque Tribute,2007,N/A,05 Dec 2007,60 min,Biography,Michael Dempsey,"Paul Flattery, David Wild","George Clooney, Sally Field, Richard Gere, Tom Hanks",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,22,tt1111353,movie,N/A,N/A,N/A,N/A,
125,True,,Headliners & Legends: Halle Berry,2001,N/A,30 Jul 2001,60 min,"Documentary, Biography",N/A,N/A,"Flo Anthony, Halle Berry, Kim Coles, Martha Coolidge",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,7,tt0439195,movie,N/A,N/A,N/A,N/A,
126,True,,Judi Dench: A BAFTA Tribute,2002,N/A,12 Jan 2002,70 min,Documentary,Stuart McDonald,N/A,"Judi Dench, Stephen Fry, Richard Attenborough, Juliette Binoche",Friends and colleagues pay tribute to Dame Judi Dench as she is awarded the Fellowship of the British Academy of Film and Television Arts.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,60,tt0306839,movie,N/A,N/A,N/A,N/A,
127,True,,Kathy Griffin Is... Not Nicole Kidman,2005,TV-14,03 Aug 2005,60 min,"Documentary, Comedy",Keith Truesdell,Kathy Griffin,Kathy Griffin,"Comedienne Kathy Griffin talks about Clay Aiken, Oprah Winfrey, Barbra Streisand, Ryan Seacrest and more.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTY1MTU1Mjg5OV5BMl5BanBnXkFtZTgwMDc2MDA2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,196,tt0475315,movie,N/A,N/A,N/A,N/A,
128,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
129,True,,Job Interview with Renee Zellweger,2012,N/A,01 Aug 2012,N/A,"Short, Comedy",George Nolfi,Laura Chinn,"Abby Chapman, Tate Chapman, Laura Chinn, Renée Zellweger",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,11,tt2366120,movie,N/A,N/A,N/A,N/A,
130,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
131,True,,Kathy Griffin Is... Not Nicole Kidman,2005,TV-14,03 Aug 2005,60 min,"Documentary, Comedy",Keith Truesdell,Kathy Griffin,Kathy Griffin,"Comedienne Kathy Griffin talks about Clay Aiken, Oprah Winfrey, Barbra Streisand, Ryan Seacrest and more.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTY1MTU1Mjg5OV5BMl5BanBnXkFtZTgwMDc2MDA2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,196,tt0475315,movie,N/A,N/A,N/A,N/A,
132,True,,Remembering Romance with Diane Lane,2003,N/A,07 Jan 2003,N/A,Short,N/A,N/A,Diane Lane,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt2036430,movie,N/A,N/A,N/A,N/A,
133,True,,A Filmmaker's Experience with Julianne Moore and Todd Haynes,2003,N/A,N/A,5 min,"Documentary, Short",N/A,N/A,"Todd Haynes, Julianne Moore",N/A,N/A,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,10,tt0442772,movie,N/A,N/A,N/A,N/A,
134,True,,Job Interview with Renee Zellweger,2012,N/A,01 Aug 2012,N/A,"Short, Comedy",George Nolfi,Laura Chinn,"Abby Chapman, Tate Chapman, Laura Chinn, Renée Zellweger",N/A,English,USA,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,11,tt2366120,movie,N/A,N/A,N/A,N/A,
135,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
136,True,,AFI Life Achievement Award: A Tribute to Diane Keaton,2017,N/A,15 Jun 2017,106 min,N/A,Louis J. Horvitz,"Bob Gazzale, Jon Macks","Diane Keaton, Steve Martin, Martin Short, Reese Witherspoon",Actress Diane Keaton is honored with the 45th AFI Life Achievement Award in a ceremony at the Dolby Theatre in Hollywood.,N/A,USA,N/A,https://m.media-amazon.com/images/M/MV5BOWRkOGM1ZmUtYWFiOS00ZWEyLTk3Y2ItZjNhNTQ2NDZjMzgzXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,20,tt7083600,movie,N/A,N/A,N/A,N/A,
137,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
138,True,,"Fairway to Heaven VII Celebrity Golf Tournament: Will Smith, Damon Wayans, Charlize Theron, Ozzy Osborne",2002,N/A,N/A,N/A,Sport,N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4955398,movie,N/A,N/A,N/A,N/A,
139,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
140,True,,Premio Donostia a Annette Bening,2004,N/A,01 Sep 2004,30 min,N/A,Manuel Palacios,N/A,"Imanol Arias, Annette Bening, Edurne Ormazábal",N/A,"Basque, English, Spanish",Spain,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,25,tt0459936,movie,N/A,N/A,N/A,N/A,
141,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
142,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
143,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
144,True,,Kate Winslet: What If Christmas Carol the Movie,2001,N/A,14 Sep 2001,N/A,"Short, Music",Paul Donnellon,N/A,Kate Winslet,N/A,N/A,UK,N/A,https://m.media-amazon.com/images/M/MV5BZGE4ZmNjNDQtYmE2My00MTg3LTg3NDEtZTA2MzhhMTk2MDlmXkEyXkFqcGdeQXVyNTgzNDU0ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,12,tt5617492,movie,N/A,N/A,N/A,N/A,
145,True,,Judi Dench: A BAFTA Tribute,2002,N/A,12 Jan 2002,70 min,Documentary,Stuart McDonald,N/A,"Judi Dench, Stephen Fry, Richard Attenborough, Juliette Binoche",Friends and colleagues pay tribute to Dame Judi Dench as she is awarded the Fellowship of the British Academy of Film and Television Arts.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,60,tt0306839,movie,N/A,N/A,N/A,N/A,
146,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
147,True,,Keira Knightley: Becoming Anna,2013,N/A,19 Feb 2013,N/A,"Documentary, Short",N/A,Mark Panik,"Tim Bevan, Michelle Dockery, Keira Knightley, Kelly Macdonald",N/A,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BNjA2N2JhNzQtNGEzMS00NjQ1LWJlOGQtYTVmNjg2NzYxMTQwXkEyXkFqcGdeQXVyMTExODYyNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,5,tt2673692,movie,N/A,N/A,N/A,N/A,
148,True,,"Fairway to Heaven VII Celebrity Golf Tournament: Will Smith, Damon Wayans, Charlize Theron, Ozzy Osborne",2002,N/A,N/A,N/A,Sport,N/A,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4955398,movie,N/A,N/A,N/A,N/A,
149,True,,Reese Witherspoon: Hollywood's Golden Girl,2005,N/A,01 Nov 2005,N/A,Biography,N/A,Ed Singer,"Chip Bolcik, Reese Witherspoon",N/A,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,13,tt0803766,movie,N/A,N/A,N/A,N/A,
150,False,Movie not found!,,,,,,,,,,,,,,,,,,,,,,,,,
151,True,,Judi Dench: A BAFTA Tribute,2002,N/A,12 Jan 2002,70 min,Documentary,Stuart McDonald,N/A,"Judi Dench, Stephen Fry, Richard Attenborough, Juliette Binoche",Friends and colleagues pay tribute to Dame Judi Dench as she is awarded the Fellowship of the British Academy of Film and Television Arts.,English,UK,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,60,tt0306839,movie,N/A,N/A,N/A,N/A,
152,True,,Helen Mirren a Conversation with Cora,2009,N/A,06 Jan 2009,12 min,"Documentary, Short, Biography",N/A,N/A,"Helen Mirren, James Mason, Michael Powell, Neva Carr-Glynn",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3898232,movie,N/A,N/A,N/A,N/A,
